semantic_contract_version,url,source,source_country,published_at,discovered_via,title,regex_relevance_decision,pipeline_final_stage,prefilter_status,rejection_reason,semantic_model_text,semantic_text_sha256,semantic_text_chars,semantic_text_truncated,original_text_length,extraction_strategy,event_region,event_locality,event_object,event_problem,event_signature
1.0,https://ru.belsat.eu/95236663/berausy-baza-rozyska-interpol-mihalevich,Белсат,Беларусь,2026-09-05T14:07:00+00:00,feed:https://ru.belsat.eu/rss,Вы в базе розыска – что с этим делать. Объясняет Михалевич,REJECT,relevance_rejected,needs_text,нет связки социальной темы и проблемы,"TITLE: Вы в базе розыска – что с этим делать. Объясняет Михалевич
SUMMARY: Многие беларусы из числа публичных лиц, живущие за рубежом, нашли свои фамилии в базе розыска России. Кого-то власти ищут даже через Интерпол. Что им делать, как подумать о своей безопасности. Об этом в эфире программы «Утро с «Белсатом» рассуждал юрист, член Чешской палаты адвокатов Алесь Михалевич.
TEXT: <p>Многие беларусы из числа публичных лиц, живущие за рубежом, нашли свои фамилии в базе розыска России. Кого-то власти ищут даже через Интерпол. Что им делать, как подумать о своей безопасности. Об этом в эфире программы «Утро с «Белсатом» рассуждал юрист, член Чешской палаты адвокатов Алесь Михалевич.</p>",dd78249e545a74c6ae1cd382e17224b18661b195846fa5ca66d9a0508bd161d1,691,false,308,json_ld,,,,опасность/безопасность,
1.0,https://ru.belsat.eu/95234947/parkovki-v-minske,Белсат,Беларусь,2026-09-05T04:16:00+00:00,feed:https://ru.belsat.eu/rss,"Лукашенко теперь урбанист: возмутился дворами, заставленными машинами. Почему пустуют паркинги?",KEEP,included,strong,,"TITLE: Лукашенко теперь урбанист: возмутился дворами, заставленными машинами. Почему пустуют паркинги?
SUMMARY: На возмущение Александра Лукашенко «океаном автомобилей» во дворах председатель Мингорисполкома ответил: так пустуют 20 тысяч парковочных мест, так как минчане хотят парковать машины под домами. Правда ли, что народ виноват? Поговорили об этом в «Студии».
TEXT: <p>На возмущение Александра Лукашенко «океаном автомобилей» во дворах председатель Мингорисполкома ответил: так пустуют 20 тысяч парковочных мест, так как минчане хотят парковать машины под домами. Правда ли, что народ виноват? Поговорили об этом в «Студии».</p>",66ab5a82bae6c56bf0fbf574a03aa24c9e74f3a61ecafc14d6f38d7bf43c0671,636,false,262,json_ld,,,жилой дом/двор,общественный резонанс,
1.0,https://ru.belsat.eu/95220868/-pochemu-territorialnye-vojska-treniruyutsya-vse-chashche,Белсат,Беларусь,2026-09-05T09:03:00+00:00,feed:https://ru.belsat.eu/rss,Подготовка к большому кризису? Почему территориальные войска тренируются все чаще,REJECT,relevance_rejected,needs_text,нет связки социальной темы и проблемы,"TITLE: Подготовка к большому кризису? Почему территориальные войска тренируются все чаще
SUMMARY: В Беларуси заметно выросла интенсивность подготовки территориальных войск. Только с конца марта Минобороны отчиталось как минимум о 11 мероприятиях. Эксперты, с которыми поговорил «Белсат», считают, что таким образом власти проверяют готовность к возможному серьезному кризису и дальнейшей эскалации в регионе.
TEXT: <p>В Беларуси заметно выросла интенсивность подготовки территориальных войск. Только с конца марта Минобороны отчиталось как минимум о 11 мероприятиях. Эксперты, с которыми поговорил «Белсат», считают, что таким образом власти проверяют готовность к возможному серьезному кризису и дальнейшей эскалации в регионе.</p>",6447da5b988faa0219d3ddcd90930fca3449fcde3e8aa06db34b8dbd5a076d0a,732,false,317,json_ld,,,,,
1.0,https://ru.belsat.eu/95235902/putin-prikazal-ne-atakovat-kiev,Белсат,Беларусь,2026-09-05T12:47:00+00:00,feed:https://ru.belsat.eu/rss,Путин приказал не атаковать Киев трое суток,REJECT,relevance_rejected,needs_text,политическая тема: путин,"TITLE: Путин приказал не атаковать Киев трое суток
SUMMARY: Владимир Путин отдал приказ не бомбить Киев трое суток. Это связано с визитом в украинскую столицу посланников президента США, который планируется после переговоров Стивена Уиткоффа и Джереда Кушнера в Москве. Стороны будут искать пути к прекращению войны.
TEXT: <p>Владимир Путин отдал приказ не бомбить Киев трое суток. Это связано с визитом в украинскую столицу посланников президента США, который планируется после переговоров Стивена Уиткоффа и Джереда Кушнера в Москве. Стороны будут искать пути к прекращению войны.</p>",81ba2122e607b987474ff52af1ff049dd0e63f78b3064ba037c1c4158b02f1ef,586,false,263,json_ld,,,,,
1.0,https://ru.belsat.eu/95234663/posledstviya-nepogody,Белсат,Беларусь,2026-09-05T07:52:00+00:00,feed:https://ru.belsat.eu/rss,Сломанные деревья по всей стране: МЧС устраняет последствия непогоды и предупреждает о сильном ветре,REJECT,relevance_rejected,possible,нет связки социальной темы и проблемы,"TITLE: Сломанные деревья по всей стране: МЧС устраняет последствия непогоды и предупреждает о сильном ветре
SUMMARY: Министерство по чрезвычайным ситуациям Беларуси рассказало о последствиях непогоды в пятницу, 4 сентября.
TEXT: Мы обрабатываем ваши данные для демонстрации контента или рекламы и измеряем демонстрацию такого контента или рекламы, чтобы получить представление о работе нашего веб-сайта. Мы предоставляем эту информацию своим партнерам на основании согласия и законных интересов. Вы можете воспользоваться своим правом на согласие с законными интересами или возражение против них в соответствии с конкретной целью ниже или на уровне партнера, перейдя по ссылке, расположенной под каждой целью. Ваши настройки будут переданы нашим поставщикам, придерживающимся стандарта Transparency and Consent Framework. Дополнительная информация Файлы cookie или аналогичные онлайн-идентификаторы устройства (например, идентификаторы на основе входа в систему, случайно назначенные идентификаторы, сетевые идентификаторы) вместе с другой информацией (например, тип браузера и информации, язык, размер экрана, поддерживаемые технологии и т. д.) могут храниться или считываться на вашем устройстве, чтобы распознавать его каждый раз, когда оно подключается к приложению или веб-сайту, для одной или нескольких целей, описанных здесь. Эти файлы cookie позволяют нам подсчитывать количество посещений и источников трафика, чтобы оценивать и улучшать работу нашего веб-сайта. Благодаря им мы знаем, какие страницы являются наиболее и наименее популярными, и видим, каким образом посетители перемещаются по веб-сайту. Все данные, собираемые при помощи этих cookie, группируются в статистику, а значит, являются анонимными. Если вы не одобрите использование этих файлов cookie, у нас не будет данных о посещении вами нашего веб-сайта. Эти файлы cookie настраиваются через наш веб-сайт нашими партнерами по рекламе. Они могут использоваться этими компаниями для сбора данных о ваших интересах и отображения для вас актуальной рекламы на других веб-сайтах. Они работают посредством уникальной идентификации вашего браузера и устройства. Если вы не одобрите использование этих файлов cookie, вам не будет демонстрироваться наша адресная реклама на различных веб-сайтах. Реклама, демонстрируемая вам на этом сервисе, может быть основана на ограниченных данных, таких как используемый вами веб-сайт или приложение, ваше примерное местоположение, тип вашего устройства или контент, с которым вы взаимодействуете (или с которым вы взаимодействовали), (например, для ограничения количества показов вам рекламы). Информация о вашей деятельности на этом сервисе (например, формы, которые вы отправляете, контент, который вы просматриваете) может храниться и объединяться с другой информацией о вас (например, информацией о вашей предыдущей деятельности на этом сервисе и других веб-сайтах или приложениях) или аналогичных пользователях. Затем она используется для создания или совершенствования профиля о вас (который может включать в себя возможные интересы и личные аспекты). Ваш профиль может использоваться (в том числе позднее) этой и другими организациями для демонстрации рекламы, которая кажется более актуальной на основании ваших возможных интересов. Реклама, продемонстрированная вам на этом сервисе, может быть основана на ваших рекламных профилях, которые могут отражать вашу деятельность на этом сервисе или других веб-сайтах или приложениях (например, формы, которые вы отправляете, контент, который вы просматриваете), возможных интересах и личных аспектах. Информация о вашей деятельности на этом сервисе (например, формы, которые вы отправляете, нерекламный контент, который вы просматриваете) может храниться и объединяться с другой информацией о вас (например, о вашей предыдущей деятельности на этом сервисе или других веб-сайтах или приложениях) или аналогичных пользователях. Затем это используется для создания или совершенствования профиля о вас (который может включать в себя, например, возможные интересы и личные аспекты). Ваш профиль может быть использован (в том числе позднее) для демонстрации контента, который кажется более актуальным с учетом ваших возможных интересов, например, путем адаптации порядка отображения контента, чтобы вам было еще проще найти контент, соответствующий вашим интересам. Контент, предложенный вам на этом сервисе, может быть основан на ваших профилях персонализации контента, которые могут отражать вашу деятельность на этом или других сервисах (например, отправляемые вами формы, контент, который вы просматриваете), возможные интересы и личные аспекты, например, путем адаптации порядка отображения контента, чтобы вам было еще проще найти (нерекламный) контент, который соответствует вашим интересам. Информация о том, какую рекламу вам демонстрируют и как вы взаимодействуете с ней, может быть использована для определения того, насколько хорошо реклама сработала на вас или других пользователях, и были ли достигнуты цели рекламы. Например, видели ли вы рекламу, нажали ли вы на нее, заставила ли она вас купить продукт или посетить веб-сайт и т. д. Это очень полезно для понимания актуальности рекламных кампаний. Информация о том, какой контент продемонстрирован вам и как вы взаимодействуете с ним, может быть использована для определения того, достиг ли (нерекламный) контент, например, целевой аудитории и соответствует ли он вашим интересам. Например, читаете ли вы статью, смотрите видео, слушаете подкаст или смотрите описание продукта, сколько времени вы провели на этом сервисе, какие веб-страницы вы посещаете и т. д. Это очень полезно для понимания актуальности (нерекламного) контента, который вам показывается. Отчеты могут создаваться на основе комбинации наборов данных (таких как профили пользователей, статистика, маркетинговые исследования, данные аналитики) о вашем взаимодействии и взаимодействии других пользователей с рекламным или (нерекламным) контентом для выявления общих характеристик (например, чтобы определить, какая целевая аудитория более восприимчива к рекламной кампании или к определенному контенту). Информация о вашей деятельности на этом сервисе, например, ваше взаимодействие с рекламой или контентом, может быть очень полезной для совершенствования продуктов и сервисов, а также для создания новых продуктов и сервисов на основе взаимодействия с пользователями, типа аудитории и т. д. Эта конкретная цель не включает в себя разработку или совершенствование профилей и идентификаторов пользователей. Контент, продемонстрированный вам на этом сервисе, может быть основан на ограниченных данных, таких как веб-сайт или приложение, которые вы используете, ваше примерное местоположение, тип вашего устройства или контент, с которым вы взаимодействуете (или с которым вы взаимодействовали) (например, для ограничения количества раз демонстрации вам видеоролика или статьи). С вашего согласия ваше точное местоположение (в радиусе менее 500 м) может быть использовано в целях, описанных в настоящем уведомлении. С вашего согласия могут быть запрошены и использованы определенные характеристики, специфичные для вашего устройства, чтобы отличать его от других устройств (например, установленные шрифты или плагины, разрешение вашего экрана) в целях, описанных в этом уведомлении. Эти файлы cookie позволяют предоставлять улучшенную функциональность и персонализацию, например для онлайн-чатов и видеороликов. Они могут настраиваться нами или сторонними поставщиками, услуги которых содержатся на наших страницах. Если вы не одобрите использование этих файлов cookie, то, возможно, некоторые или все эти функции будут работать ненадлежащим образом. Ваши данные могут использоваться для мониторинга и предотвращения необычных и, возможно, мошеннических действий (например, в отношении рекламы, кликов ботов на объявления), а также для обеспечения правильной и безопасной работы систем и процессов. Они также могут использоваться для устранения любых проблем, с которыми вы, издатель или рекламодатель можете",7ff5641db754e5c02344a1afed310bdbf691f7c55287bf31c547749790915a81,7991,true,9825,generic_html,,,озеленение/покос,,
1.0,https://ru.belsat.eu/95235669/sezd-soyuza-polyakov-otlozhen,Белсат,Беларусь,2026-09-05T11:54:00+00:00,feed:https://ru.belsat.eu/rss,"Съезд Союза поляков в Беларуси отложен, однако это не меняет планов Почобута",REJECT,relevance_rejected,needs_text,политическая тема: политзаключ,"TITLE: Съезд Союза поляков в Беларуси отложен, однако это не меняет планов Почобута
SUMMARY: Журналист и бывший политзаключенный Анджей Почобут сообщил на своей странице в Фейсбуке, что Высший совет Союза поляков Беларуси, который 5 сентября собирался в Белостоке, решил отложить съезд организации, ранее запланированный на 13 сентября.
TEXT: <p>Журналист и бывший политзаключенный Анджей Почобут <a href=""https://www.facebook.com/share/p/176982Bboo/?mibextid=wwXIfr"" rel=""noopener noreferrer"" target=""_blank"">сообщил</a> на своей странице в Фейсбуке, что Высший совет Союза поляков Беларуси, который 5 сентября собирался в Белостоке, решил отложить съезд организации, ранее запланированный на 13 сентября.</p>",cb1c0ebe1ab6546d6ec5a0478f7162854867cf855bbb891c40a76286dc360b3e,710,false,367,json_ld,,,,,
1.0,https://ru.belsat.eu/95236746/charnahor-pra-vazhnasts-byelarusi-dlya-byaspyeki,Белсат,Беларусь,2026-09-05T14:08:00+00:00,feed:https://ru.belsat.eu/rss,Украинский дипломат Черногор связал ситуацию в Беларуси с безопасностью во всем регионе,REJECT,relevance_rejected,needs_text,нет связки социальной темы и проблемы,"TITLE: Украинский дипломат Черногор связал ситуацию в Беларуси с безопасностью во всем регионе
SUMMARY: Посол по особым поручениям МИД Украины Ярослав Черногор пояснил, почему Киев заинтересован в демократической и суверенной Беларуси и почему важно иметь сотрудничество с беларусскими демократическими силами.
TEXT: Мы обрабатываем ваши данные для демонстрации контента или рекламы и измеряем демонстрацию такого контента или рекламы, чтобы получить представление о работе нашего веб-сайта. Мы предоставляем эту информацию своим партнерам на основании согласия и законных интересов. Вы можете воспользоваться своим правом на согласие с законными интересами или возражение против них в соответствии с конкретной целью ниже или на уровне партнера, перейдя по ссылке, расположенной под каждой целью. Ваши настройки будут переданы нашим поставщикам, придерживающимся стандарта Transparency and Consent Framework. Дополнительная информация Файлы cookie или аналогичные онлайн-идентификаторы устройства (например, идентификаторы на основе входа в систему, случайно назначенные идентификаторы, сетевые идентификаторы) вместе с другой информацией (например, тип браузера и информации, язык, размер экрана, поддерживаемые технологии и т. д.) могут храниться или считываться на вашем устройстве, чтобы распознавать его каждый раз, когда оно подключается к приложению или веб-сайту, для одной или нескольких целей, описанных здесь. Эти файлы cookie позволяют нам подсчитывать количество посещений и источников трафика, чтобы оценивать и улучшать работу нашего веб-сайта. Благодаря им мы знаем, какие страницы являются наиболее и наименее популярными, и видим, каким образом посетители перемещаются по веб-сайту. Все данные, собираемые при помощи этих cookie, группируются в статистику, а значит, являются анонимными. Если вы не одобрите использование этих файлов cookie, у нас не будет данных о посещении вами нашего веб-сайта. Эти файлы cookie настраиваются через наш веб-сайт нашими партнерами по рекламе. Они могут использоваться этими компаниями для сбора данных о ваших интересах и отображения для вас актуальной рекламы на других веб-сайтах. Они работают посредством уникальной идентификации вашего браузера и устройства. Если вы не одобрите использование этих файлов cookie, вам не будет демонстрироваться наша адресная реклама на различных веб-сайтах. Реклама, демонстрируемая вам на этом сервисе, может быть основана на ограниченных данных, таких как используемый вами веб-сайт или приложение, ваше примерное местоположение, тип вашего устройства или контент, с которым вы взаимодействуете (или с которым вы взаимодействовали), (например, для ограничения количества показов вам рекламы). Информация о вашей деятельности на этом сервисе (например, формы, которые вы отправляете, контент, который вы просматриваете) может храниться и объединяться с другой информацией о вас (например, информацией о вашей предыдущей деятельности на этом сервисе и других веб-сайтах или приложениях) или аналогичных пользователях. Затем она используется для создания или совершенствования профиля о вас (который может включать в себя возможные интересы и личные аспекты). Ваш профиль может использоваться (в том числе позднее) этой и другими организациями для демонстрации рекламы, которая кажется более актуальной на основании ваших возможных интересов. Реклама, продемонстрированная вам на этом сервисе, может быть основана на ваших рекламных профилях, которые могут отражать вашу деятельность на этом сервисе или других веб-сайтах или приложениях (например, формы, которые вы отправляете, контент, который вы просматриваете), возможных интересах и личных аспектах. Информация о вашей деятельности на этом сервисе (например, формы, которые вы отправляете, нерекламный контент, который вы просматриваете) может храниться и объединяться с другой информацией о вас (например, о вашей предыдущей деятельности на этом сервисе или других веб-сайтах или приложениях) или аналогичных пользователях. Затем это используется для создания или совершенствования профиля о вас (который может включать в себя, например, возможные интересы и личные аспекты). Ваш профиль может быть использован (в том числе позднее) для демонстрации контента, который кажется более актуальным с учетом ваших возможных интересов, например, путем адаптации порядка отображения контента, чтобы вам было еще проще найти контент, соответствующий вашим интересам. Контент, предложенный вам на этом сервисе, может быть основан на ваших профилях персонализации контента, которые могут отражать вашу деятельность на этом или других сервисах (например, отправляемые вами формы, контент, который вы просматриваете), возможные интересы и личные аспекты, например, путем адаптации порядка отображения контента, чтобы вам было еще проще найти (нерекламный) контент, который соответствует вашим интересам. Информация о том, какую рекламу вам демонстрируют и как вы взаимодействуете с ней, может быть использована для определения того, насколько хорошо реклама сработала на вас или других пользователях, и были ли достигнуты цели рекламы. Например, видели ли вы рекламу, нажали ли вы на нее, заставила ли она вас купить продукт или посетить веб-сайт и т. д. Это очень полезно для понимания актуальности рекламных кампаний. Информация о том, какой контент продемонстрирован вам и как вы взаимодействуете с ним, может быть использована для определения того, достиг ли (нерекламный) контент, например, целевой аудитории и соответствует ли он вашим интересам. Например, читаете ли вы статью, смотрите видео, слушаете подкаст или смотрите описание продукта, сколько времени вы провели на этом сервисе, какие веб-страницы вы посещаете и т. д. Это очень полезно для понимания актуальности (нерекламного) контента, который вам показывается. Отчеты могут создаваться на основе комбинации наборов данных (таких как профили пользователей, статистика, маркетинговые исследования, данные аналитики) о вашем взаимодействии и взаимодействии других пользователей с рекламным или (нерекламным) контентом для выявления общих характеристик (например, чтобы определить, какая целевая аудитория более восприимчива к рекламной кампании или к определенному контенту). Информация о вашей деятельности на этом сервисе, например, ваше взаимодействие с рекламой или контентом, может быть очень полезной для совершенствования продуктов и сервисов, а также для создания новых продуктов и сервисов на основе взаимодействия с пользователями, типа аудитории и т. д. Эта конкретная цель не включает в себя разработку или совершенствование профилей и идентификаторов пользователей. Контент, продемонстрированный вам на этом сервисе, может быть основан на ограниченных данных, таких как веб-сайт или приложение, которые вы используете, ваше примерное местоположение, тип вашего устройства или контент, с которым вы взаимодействуете (или с которым вы взаимодействовали) (например, для ограничения количества раз демонстрации вам видеоролика или статьи). С вашего согласия ваше точное местоположение (в радиусе менее 500 м) может быть использовано в целях, описанных в настоящем уведомлении. С вашего согласия могут быть запрошены и использованы определенные характеристики, специфичные для вашего устройства, чтобы отличать его от других устройств (например, установленные шрифты или плагины, разрешение вашего экрана) в целях, описанных в этом уведомлении. Эти файлы cookie позволяют предоставлять улучшенную функциональность и персонализацию, например для онлайн-чатов и видеороликов. Они могут настраиваться нами или сторонними поставщиками, услуги которых содержатся на наших страницах. Если вы не одобрите использование этих файлов cookie, то, возможно, некоторые или все эти функции будут работать ненадлежащим образом. Ваши данные могут использоваться для мониторинга и предотвращения необычных и, возможно, мошеннических действий (например, в отношении рекламы, кликов ботов на объявления), а также для обеспечения правильной и безопасной работы систем и процессов. Они также могут",0944bb4eb62f559015e87ddd3bb4fdc0fa5943e308792531e0e770727f2cabb0,7985,true,9825,generic_html,,,,опасность/безопасность,
1.0,https://t.me/nashaniva/121183,Наша Ніва,Беларусь,2026-09-05T10:50:02+00:00,telegram:https://t.me/s/nashaniva,«У сезон можна зарабляць на рыбе больш за 10 000 у месяц».,REJECT,relevance_rejected,needs_text,нет связки социальной темы и проблемы,"TITLE: «У сезон можна зарабляць на рыбе больш за 10 000 у месяц».
TEXT: «У сезон можна зарабляць на рыбе больш за 10 000 у месяц». Беларуска пра жыццё на Камчатцы Магчыма, Камчатка — гэта самае прыгожае месца на свеце. І адначасова самае складанае. Той, хто перажыў землятрус магнітудай 8,8 або быў занесены снегам да другога паверха, сёе-тое ведае пра бездапаможнасць чалавека перад прыродай. Жыццё на Камчатцы — доля моцных людзей. https://nashaniva.com/403932 Без VPN — https://storage.googleapis.com/nashaniva-by/read.html?page=/403932",48524c6fa9fde7bb356ab780522526d547a013f234f86c3b73a78b96ce52c588,539,false,467,inline_text,,,,,
1.0,https://t.me/nashaniva/121190,Наша Ніва,Беларусь,2026-09-05T13:04:56+00:00,telegram:https://t.me/s/nashaniva,Ігар Карней: Што немагчыма дараваць крыважэрнай сістэме,REJECT,relevance_rejected,needs_text,политическая тема: палітвяз,"TITLE: Ігар Карней: Што немагчыма дараваць крыважэрнай сістэме
TEXT: Ігар Карней: Што немагчыма дараваць крыважэрнай сістэме Журналіст і экс-палітвязень разважае ў сваім фэйсбуку пра балючую праблему новых беларускіх эмігрантаў: немагчымасць сустрэцца са старэнькімі бацькамі. Дзеці не могуць вярнуцца, а бацькі ў сілу ўзросту не могуць выехаць за мяжу. https://nashaniva.com/403942 Без VPN — https://storage.googleapis.com/nashaniva-by/read.html?page=/403942",d247ed9ee4a69bd17f6e23b42342e19d81d2f8dedd02f02f23ffcd11becbf886,459,false,390,inline_text,,,,,
1.0,https://t.me/nashaniva/121180,Наша Ніва,Беларусь,2026-09-05T09:06:02+00:00,telegram:https://t.me/s/nashaniva,Іран не хоча пагаднення з ЗША і рыхтуецца працягваць вайну,REJECT,relevance_rejected,needs_text,нет связки социальной темы и проблемы,"TITLE: Іран не хоча пагаднення з ЗША і рыхтуецца працягваць вайну
TEXT: Іран не хоча пагаднення з ЗША і рыхтуецца працягваць вайну Пры гэтым ва ўрада ў Тэгеране ўзрасла ўпэўненасць у магчымасці атакаваць цэлі на Блізкім Усходзе. https://nashaniva.com/403925 Без VPN — https://storage.googleapis.com/nashaniva-by/read.html?page=/403925",677b0a6c9ebec7a842e7994e4348b0c8721750032d0c609fca902fb2e1248103,334,false,262,inline_text,,,,,
1.0,https://t.me/nashaniva/121195,Наша Ніва,Беларусь,2026-09-05T15:09:38+00:00,telegram:https://t.me/s/nashaniva,Гурт «Дразды» прэзентаваў татарскую версію песні «Хата бацькоў»,REJECT,relevance_rejected,needs_text,нет связки социальной темы и проблемы,"TITLE: Гурт «Дразды» прэзентаваў татарскую версію песні «Хата бацькоў»
TEXT: Гурт «Дразды» прэзентаваў татарскую версію песні «Хата бацькоў» Віталь Карпанаў пераспяваў свой галоўны хіт сумесна з расійскім спеваком Маратам Чанышавым — былым удзельнікам вядомага гурта «Прэм'ер-міністр». https://nashaniva.com/403955 Без VPN — https://storage.googleapis.com/nashaniva-by/read.html?page=/403955",b57f74b632e80617e5e1a9f7cfea6950060ab6aac96baea490d383fd84d5aafe,391,false,314,inline_text,,,,,
1.0,https://t.me/nashaniva/121193,Наша Ніва,Беларусь,2026-09-05T14:09:26+00:00,telegram:https://t.me/s/nashaniva,З'езд Саюза палякаў у Беларусі адклалі,REJECT,relevance_rejected,needs_text,нет связки социальной темы и проблемы,"TITLE: З'езд Саюза палякаў у Беларусі адклалі
TEXT: З'езд Саюза палякаў у Беларусі адклалі Пачобут, аднак, усё адно паедзе ў Гродна. https://nashaniva.com/403951 Без VPN — https://storage.googleapis.com/nashaniva-by/read.html?page=/403951",3244b9ffe3e192338f92dd2f7a69f8ede3df3618cd2f68de94cc806eacfd992f,238,false,186,inline_text,,,,,
1.0,https://t.me/nashaniva/121186,Наша Ніва,Беларусь,2026-09-05T11:26:02+00:00,telegram:https://t.me/s/nashaniva,"Новая мадэль Claude за 44 хвіліны ўзламала шыфр, які не маглі разгадаць 373 гады",REJECT,relevance_rejected,needs_text,нет связки социальной темы и проблемы,"TITLE: Новая мадэль Claude за 44 хвіліны ўзламала шыфр, які не маглі разгадаць 373 гады
TEXT: Новая мадэль Claude за 44 хвіліны ўзламала шыфр, які не маглі разгадаць 373 гады Cyphral Distich стварыў шатландскі пісьменнік Томас Уркхарт у 1653 годзе. Шыфр складаецца з двух радкоў па 32 лічбы. https://nashaniva.com/403935 Без VPN — https://storage.googleapis.com/nashaniva-by/read.html?page=/403935",8b3938ff6b4f4c0aef5622ad2ff9c23971548704744038d15675bb9ea6cca82b,397,false,303,inline_text,,,,,
